cdcid,DateFirstIll,EstimatedPrimary,DeathsInfo,HospitalInfo,CAFC_1,States,Ingredients,FoodNames,IFSACLevel,TaxonomyConfirmation
283994,2018-07-02,5,1.0,5.0,,['illinois'],[],[],[],confirmed
284002,2018-02-15,2,2.0,2.0,Fish,['california'],['tuna'],"['fish', 'tuna', 'dishes']","['aquatic', 'animals', 'fish']",confirmed
284003,2018-03-13,5,5.0,5.0,Multiple,['california'],[],"['burrito', 'unspecified']",['multiple'],
284004,2018-03-26,2,2.0,2.0,Fish,['california'],"['fish', 'tuna']","['fish', 'tuna', 'dishes']","['aquatic', 'animals', 'fish']",confirmed
284005,2018-01-06,7,7.0,7.0,Multiple,['california'],"['chicken', 'unspecified', 'grains']","['sandwich', 'wrap', 'sandwich', 'wrap']",['multiple'],suspected
284006,2017-03-26,4,4.0,4.0,,['california'],[],[],[],suspected
284007,2017-06-01,3,3.0,3.0,,['california'],[],[],[],suspected
284008,2017-06-19,5,5.0,5.0,,['california'],[],[],[],suspected
284009,2018-01-28,5,5.0,5.0,,['california'],[],[],[],suspected
284010,2018-03-10,5,5.0,5.0,,['california'],[],[],[],suspected
284011,2018-05-29,4,4.0,4.0,,['california'],[],[],[],suspected
284012,2017-12-29,5,5.0,5.0,,['california'],[],[],[],suspected
284013,2018-02-20,2,2.0,2.0,,['california'],[],[],[],suspected
284014,2018-06-16,17,17.0,17.0,,['california'],[],[],[],suspected
284015,2018-04-24,9,9.0,9.0,Fish,['california'],['tuna'],"['sushi', 'rice']","['aquatic', 'animals', 'fish']",confirmed
284017,2018-01-02,4,4.0,4.0,,['california'],[],[],[],
284018,2018-02-10,2,2.0,2.0,,['california'],[],[],[],
284019,2018-01-07,4,4.0,4.0,,['california'],[],[],[],suspected
284020,2018-02-23,3,3.0,3.0,,['california'],[],[],[],suspected
284021,2018-04-07,21,21.0,21.0,Multiple,['california'],[],"['fruit', 'tartlet']",['multiple'],suspected
284022,2018-05-18,2,2.0,2.0,,['california'],[],[],[],suspected
284023,2018-05-18,3,3.0,3.0,Mollusks,['california'],['octopus'],['octopus'],"['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'non', 'bivalve']",confirmed
284024,2018-04-01,4,4.0,4.0,Mollusks,['california'],['oysters'],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
284025,2018-03-26,2,2.0,2.0,Beef,['california'],[],"['ground', 'beef']","['land', 'animals', 'meat', 'poultry', 'meat', 'beef', 'non', 'intact', 'raw', 'ground']",suspected
284026,2018-06-21,2,2.0,2.0,,['california'],[],[],[],suspected
284027,2018-05-21,2,2.0,2.0,,['california'],[],[],[],suspected
284028,2018-04-29,17,17.0,17.0,,['california'],[],['salsa'],['plant'],suspected
284029,2018-05-19,4,4.0,4.0,Chicken,['california'],['chicken'],['chicken'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
284030,2018-09-08,8,8.0,8.0,,['california'],[],[],[],
284031,2018-11-28,3,3.0,3.0,,['california'],[],[],[],
284032,2018-12-15,31,31.0,31.0,Multiple,['california'],[],"['sandwich', 'beef']",['multiple'],suspected
284033,2018-12-26,2,2.0,2.0,,"['california', 'texas']",[],[],[],
284035,2019-01-26,4,4.0,4.0,,['kansas'],[],[],[],suspected
284036,2019-01-27,4,4.0,4.0,,['kansas'],[],[],[],confirmed
284040,2018-12-14,2,2.0,2.0,,"['south', 'carolina']",[],[],[],
284045,2019-01-14,10,10.0,10.0,,['florida'],[],[],[],confirmed
284047,2018-07-04,4,2.0,4.0,Herbs,['illinois'],[],"['cilantro', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
284048,2018-07-14,2,0.0,2.0,Herbs,['illinois'],[],"['cilantro', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
284049,2018-07-09,3,1.0,2.0,Herbs,['illinois'],['cilantro'],"['cilantro', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
284051,2018-06-27,4,0.0,0.0,Vegetable Row Crops,['illinois'],['lettuce'],"['romaine', 'lettuce', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'vegetable', 'row', 'crops', 'leafy']",confirmed
284058,2019-02-11,4,4.0,4.0,,"['new', 'york']",[],[],[],
284060,2019-02-10,10,10.0,10.0,Multiple,"['new', 'york']",[],['bruschetta'],['multiple'],confirmed
284063,2018-10-09,3,3.0,3.0,Chicken,['colorado'],[],"['chicken', 'liver', 'pate']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken', 'intact', 'raw']",confirmed
284064,2018-05-04,3,3.0,3.0,Multiple,['california'],[],"['fish', 'taco']",['multiple'],suspected
284065,2018-01-15,6,6.0,6.0,,"['arizona', 'california']",[],[],[],suspected
284066,2018-05-05,27,27.0,27.0,Multiple,"['california', 'colorado', 'oregon']",[],"['crab', 'cakes']",['multiple'],confirmed
284067,2018-08-04,2,2.0,2.0,Mollusks,['california'],['oysters'],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",
284074,2018-12-01,2,2.0,2.0,Multiple,['colorado'],[],['hamburger'],['multiple'],suspected
284077,2018-02-15,13,13.0,13.0,,['california'],[],[],[],confirmed
284078,2018-07-31,6,6.0,6.0,,['california'],[],[],[],confirmed
284079,2018-09-05,15,15.0,15.0,Multiple,"['california', 'florida']","['noodle', 'or', 'pasta']",['pasta'],['multiple'],confirmed
284080,2017-09-03,19,19.0,19.0,Fruits,"['california', 'new', 'jersey']",['mango'],"['mango', 'unspecified']","['plant', 'produce', 'fruits', 'tropical']",confirmed
284082,2018-06-07,3,3.0,3.0,,['california'],[],[],[],suspected
284084,2018-01-14,35,35.0,34.0,Multiple,['california'],['chips'],"['chips', 'unspecified']",['multiple'],confirmed
284089,2019-02-10,3,3.0,2.0,,['wisconsin'],[],[],[],suspected
284099,2018-12-10,2,2.0,2.0,,['texas'],[],[],[],confirmed
284105,2018-07-05,55,55.0,54.0,Herbs,['illinois'],['cilantro'],"['cilantro', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
284106,2018-07-06,3,0.0,3.0,,['illinois'],[],[],[],confirmed
284108,2019-02-13,12,12.0,12.0,,['minnesota'],[],[],[],confirmed
284109,2019-02-06,6,6.0,6.0,,"['illinois', 'minnesota']",[],[],[],confirmed
284137,2018-11-15,44,0.0,0.0,,['texas'],[],[],[],suspected
284143,2019-02-19,4,4.0,4.0,,['minnesota'],[],[],[],confirmed
284144,2019-01-24,11,11.0,11.0,,['florida'],[],[],[],
284147,2019-02-02,10,10.0,0.0,,['utah'],[],[],[],suspected
284151,2019-02-03,5,5.0,5.0,,['pennsylvania'],[],[],[],suspected
284153,2019-02-13,3,3.0,3.0,Multiple,['tennessee'],[],['chili'],['multiple'],confirmed
284159,2018-10-27,19,19.0,19.0,Multiple,"['california', 'illinois', 'minnesota', 'wisconsin']",[],"['chicken', 'salad']",['multiple'],confirmed
284162,2019-02-15,26,26.0,26.0,Beef,"['south', 'carolina']",['beef'],['beef'],"['land', 'animals', 'meat', 'poultry', 'meat', 'beef']",suspected
284171,2019-02-18,13,13.0,13.0,,['ohio'],[],[],[],confirmed
284175,2019-02-16,4,4.0,4.0,,"['florida', 'wisconsin']",[],[],[],suspected
284176,2019-02-18,6,6.0,6.0,Multiple,['florida'],[],['salad'],['multiple'],suspected
284188,2019-01-26,14,14.0,14.0,Fish,"['new', 'york', 'pennsylvania']",[],"['geoduck', 'sashimi', 'salmon', 'sashimi']","['aquatic', 'animals', 'fish']",suspected
284194,2019-02-16,9,9.0,9.0,,"['new', 'york']",[],[],[],confirmed
284215,2018-11-03,7,7.0,7.0,,['illinois'],[],[],[],confirmed
284230,2019-02-22,18,18.0,18.0,,['minnesota'],[],[],[],confirmed
284233,2019-02-14,3,3.0,3.0,,"['new', 'york']",[],[],[],suspected
284249,2018-09-20,12,12.0,0.0,Fruits,['alabama'],"['apple', 'juice', 'pasteurized']","['apple', 'juice', 'pasteurized']","['plant', 'produce', 'fruits', 'pome']",
284259,2018-09-03,18,14.0,15.0,Pork,"['arizona', 'california', 'ohio', 'washington']",[],['pork'],"['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",confirmed
284261,2019-01-20,23,23.0,23.0,,"['new', 'hampshire']",[],[],[],
284269,2018-08-25,7,7.0,7.0,Chicken,['alabama'],[],['chicken'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
284292,2019-02-17,45,0.0,0.0,,['texas'],[],[],[],
284298,2018-12-31,2,2.0,2.0,Multiple,['colorado'],[],"['hamburger', 'chicken', 'tenders']",['multiple'],confirmed
284308,2018-12-12,3,0.0,0.0,,['colorado'],[],[],[],suspected
284309,2018-12-12,2,2.0,2.0,Fish,['hawaii'],[],"['fish', 'marlin', 'unspecified']","['aquatic', 'animals', 'fish']",confirmed
284327,2018-07-01,149,118.0,114.0,Root/Underground,"['alabama', 'arizona', 'arkansas', 'florida', 'illinois', 'indiana', 'kansas', 'kentucky', 'louisiana', 'michigan', 'mississippi', 'missouri', 'nebraska', 'new', 'york', 'north', 'carolina', 'ohio', 'oklahoma', 'pennsylvania', 'south', 'carolina', 'tennessee', 'texas', 'virginia', 'west', 'virginia', 'wisconsin']",[],['onions'],"['plant', 'produce', 'vegetables', 'root', 'underground', 'bulbs']",confirmed
284328,2019-02-24,2,2.0,2.0,,['ohio'],[],[],[],
284335,2018-07-28,3,2.0,2.0,,"['virginia', 'washington']",[],[],[],confirmed
284336,2018-06-07,2,2.0,0.0,Mollusks,"['california', 'washington']","['oysters', 'raw']","['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
284337,2018-07-13,2,0.0,0.0,Mollusks,['washington'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
284338,2018-08-06,2,2.0,2.0,Mollusks,['washington'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
284362,2018-12-31,4,4.0,4.0,,['colorado'],[],[],[],suspected
284363,2018-09-05,2,2.0,2.0,Mollusks,['washington'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
284364,2018-07-29,2,2.0,2.0,Mollusks,['washington'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
284365,2018-06-07,2,2.0,2.0,Mollusks,"['oregon', 'washington']",[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
284366,2018-08-11,3,3.0,3.0,Mollusks,['washington'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
284367,2018-07-12,3,2.0,2.0,Mollusks,"['texas', 'washington']",[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
284375,2019-02-23,20,20.0,0.0,,['wisconsin'],[],"['assortment', 'of', 'sandwiches', 'and', 'salads']",['unclassifiable'],confirmed
284382,2019-02-26,8,8.0,8.0,Multiple,['wisconsin'],[],"['cookies', 'fudge', 'dipped']",['multiple'],suspected
284384,2019-01-07,2,2.0,2.0,,"['new', 'york']",[],[],[],
284388,2019-02-24,14,14.0,14.0,,"['north', 'carolina', 'tennessee']",[],[],[],suspected
284414,2019-03-02,5,5.0,5.0,Multiple,['minnesota'],[],"['macaroni', 'and', 'cheese']",['multiple'],suspected
284415,2018-07-02,6,4.0,6.0,Herbs,['illinois'],['cilantro'],"['cilantro', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
284416,2018-07-11,8,0.0,8.0,Herbs,['illinois'],['cilantro'],"['cilantro', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
284417,2018-07-01,3,1.0,3.0,,['illinois'],[],[],[],confirmed
284418,2018-07-07,2,1.0,2.0,Herbs,['illinois'],['cilantro'],"['cilantro', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
284419,2018-07-08,2,2.0,2.0,Herbs,['illinois'],['cilantro'],"['cilantro', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
284420,2018-08-02,2,0.0,0.0,Game,"['florida', 'illinois']",[],['quail'],"['land', 'animals', 'game']",confirmed
284421,2018-11-06,21,20.0,20.0,Multiple,['illinois'],[],"['italian', 'beef', 'sandwich']",['multiple'],suspected
284422,2018-12-13,23,23.0,17.0,Multiple,['illinois'],"['lettuce', 'tomato']",['salads'],"['multiple', 'produce', 'vegetables', 'leafy', 'vine', 'stalk']",suspected
284423,2018-12-23,15,15.0,15.0,Multiple,['illinois'],"['iceberg', 'lettuce', 'romaine', 'lettuce', 'tomatoes', 'roma']","['house', 'salad']","['multiple', 'produce', 'vegetables', 'leafy', 'vine', 'stalk']",confirmed
284430,2019-03-02,6,6.0,6.0,,['ohio'],[],[],[],suspected
284436,2019-03-02,15,5.0,5.0,,['ohio'],[],[],[],suspected
284443,2018-01-01,129,87.0,87.0,Chicken,"['alabama', 'arkansas', 'california', 'colorado', 'connecticut', 'delaware', 'florida', 'georgia', 'hawaii', 'illinois', 'indiana', 'kentucky', 'louisiana', 'maine', 'maryland', 'massachusetts', 'michigan', 'minnesota', 'missouri', 'nebraska', 'new', 'jersey', 'new', 'york', 'north', 'carolina', 'ohio', 'pennsylvania', 'rhode', 'island', 'south', 'carolina', 'tennessee', 'texas', 'virginia', 'washington', 'wisconsin']",[],['chicken'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
284450,2019-03-04,6,6.0,6.0,,['minnesota'],[],[],[],suspected
284452,2019-02-17,5,5.0,5.0,Multiple,['ohio'],[],['pizza'],['multiple'],suspected
284460,2018-04-21,6,6.0,6.0,Nuts-Seeds,"['hawaii', 'massachusetts', 'new', 'york']",['tahini'],['tahini'],"['plant', 'nuts', 'seeds', 'seeds', 'paste']",confirmed
284469,2019-03-01,10,10.0,10.0,,['virginia'],[],"['salad', 'bar']",['unclassifiable'],suspected
284474,2019-02-14,6,6.0,6.0,,['texas'],[],[],[],confirmed
284480,2019-02-18,4,4.0,4.0,,"['california', 'georgia', 'nevada', 'tennessee']",[],[],[],
284490,2018-02-01,17,17.0,17.0,,['georgia'],[],[],[],suspected
284491,2018-12-12,15,15.0,15.0,,['georgia'],[],[],[],confirmed
284493,2018-06-30,60,60.0,33.0,,['georgia'],[],[],[],confirmed
284496,2018-12-11,5,5.0,5.0,Multiple,['georgia'],[],"['chicken', 'hot', 'wings']",['multiple'],suspected
284497,2019-01-28,3,3.0,3.0,Grains-Beans,['georgia'],['rice'],"['rice', 'fried', 'rice']","['plant', 'grains', 'beans', 'grains']",suspected
284525,2019-03-04,8,8.0,8.0,Multiple,"['new', 'york']",[],['salad'],['multiple'],
284526,2019-02-01,24,24.0,24.0,,['georgia'],[],[],[],confirmed
284529,2017-06-11,33,33.0,33.0,,"['california', 'new', 'mexico']",[],['guacamole'],"['plant', 'produce']",confirmed
284530,2018-03-20,26,26.0,26.0,,"['california', 'idaho', 'kentucky', 'michigan', 'montana', 'ohio', 'pennsylvania', 'south', 'dakota', 'texas', 'virginia']",[],[],[],suspected
284531,2018-11-11,2,2.0,2.0,,['california'],[],[],[],suspected
284532,2018-09-09,18,18.0,18.0,,['california'],[],[],[],confirmed
284533,2018-05-27,30,30.0,30.0,,"['california', 'hawaii', 'new', 'york', 'texas', 'wisconsin']",[],[],[],suspected
284534,2018-03-17,16,16.0,16.0,,['california'],[],[],[],suspected
284535,2018-01-19,2,2.0,2.0,,['california'],[],[],[],
284536,2018-02-18,7,7.0,7.0,,['california'],[],[],[],suspected
284537,2018-04-03,11,11.0,11.0,Chicken,['california'],[],"['cornish', 'hen', 'other']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",suspected
284538,2018-03-25,3,3.0,3.0,,['california'],[],[],[],suspected
284539,2018-05-01,6,6.0,6.0,,['california'],[],[],[],suspected
284540,2018-01-29,2,2.0,2.0,,['california'],[],[],[],suspected
284541,2017-12-29,6,6.0,6.0,,['california'],[],[],[],suspected
284542,2018-04-18,3,3.0,3.0,Fish,['california'],['fish'],"['fish', 'other']","['aquatic', 'animals', 'fish']",suspected
284543,2018-07-07,18,18.0,18.0,,['california'],[],[],[],suspected
284544,2018-08-06,2,2.0,2.0,,['california'],[],[],[],
284545,2018-09-30,2,2.0,2.0,,['california'],[],[],[],suspected
284546,2018-12-11,2,2.0,2.0,,['california'],[],[],[],suspected
284547,2018-11-16,2,2.0,2.0,,['california'],[],[],[],suspected
284548,2018-10-31,2,2.0,2.0,,['california'],[],[],[],suspected
284549,2018-11-25,2,2.0,2.0,,['california'],[],[],[],
284550,2018-07-25,9,9.0,9.0,,['california'],[],[],[],
284551,2018-10-20,17,17.0,17.0,,['california'],[],[],[],
284552,2018-05-14,3,3.0,3.0,Fish,['california'],['tuna'],"['tuna', 'salad']","['aquatic', 'animals', 'fish']",confirmed
284553,2018-04-09,4,4.0,4.0,,['california'],[],[],[],confirmed
284554,2018-08-04,2,2.0,2.0,,['california'],[],[],[],
284555,2018-09-25,7,7.0,7.0,,['california'],[],[],[],suspected
284556,2016-11-09,7,7.0,7.0,,['california'],[],[],[],suspected
284557,2018-05-08,5,5.0,5.0,,['california'],[],[],[],
284558,2018-09-15,21,11.0,11.0,,['california'],[],[],[],
284559,2018-05-17,6,6.0,6.0,,['california'],[],[],[],
284560,2018-08-23,8,5.0,5.0,,['california'],[],[],[],
284561,2016-12-26,13,13.0,13.0,,['california'],[],[],[],
284562,2019-02-25,3,3.0,3.0,,['ohio'],[],[],[],suspected
284565,2019-02-07,20,17.0,17.0,,['connecticut'],[],[],[],confirmed
284567,2019-02-24,11,11.0,11.0,,"['connecticut', 'vermont']",[],[],[],suspected
284577,2018-03-31,9,9.0,9.0,Chicken,['california'],[],"['chicken', 'other']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
284579,2018-02-17,3,3.0,3.0,Mollusks,['california'],['oysters'],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
284580,2018-09-11,6,6.0,6.0,,['california'],[],[],[],confirmed
284581,2018-05-29,4,4.0,4.0,,"['california', 'ohio', 'washington']",[],[],[],suspected
284582,2018-05-04,69,69.0,69.0,Multiple,['california'],[],['cake'],['multiple'],confirmed
284584,2018-04-04,7,7.0,2.0,Other Meat,['california'],[],"['lamb', 'other']","['land', 'animals', 'meat', 'poultry', 'meat', 'other', 'meat']",suspected
284585,2018-06-23,21,21.0,21.0,Multiple,['california'],[],"['taco', 'beef', 'taco', 'beef', 'taco', 'chicken']",['multiple'],confirmed
284586,2018-06-16,2,2.0,2.0,,['california'],[],[],[],suspected
284587,2018-02-23,49,42.0,44.0,,['california'],[],[],[],confirmed
284591,2019-02-15,18,18.0,18.0,,['pennsylvania'],[],[],[],
284599,2018-09-16,7,7.0,7.0,,['california'],[],[],[],confirmed
284601,2019-03-07,18,18.0,18.0,,['virginia'],[],[],[],confirmed
285610,2019-02-12,3,3.0,3.0,,['michigan'],[],[],[],
285611,2019-01-06,8,8.0,8.0,Multiple,['michigan'],[],['milkshake'],['multiple'],suspected
285618,2018-06-28,7,7.0,7.0,,['maryland'],[],[],[],
285621,2019-03-07,7,6.0,6.0,,['ohio'],[],[],[],confirmed
285625,2019-03-03,8,8.0,8.0,,['florida'],[],[],[],confirmed
285638,2018-12-18,5,5.0,5.0,,"['west', 'virginia']",[],[],[],
285643,2019-02-16,41,41.0,41.0,,['pennsylvania'],[],[],[],suspected
285644,2018-04-01,29,29.0,28.0,Crustaceans,"['colorado', 'delaware', 'louisiana', 'maryland', 'new', 'york', 'pennsylvania', 'virginia', 'washington', 'dc']",[],['crab'],"['aquatic', 'animals', 'shell', 'fish', 'crustaceans']",confirmed
285645,2018-11-18,18,18.0,18.0,,"['florida', 'maryland']",[],[],[],confirmed
285646,2019-02-17,26,26.0,26.0,Other,['washington'],[],"['mixed', 'bar', 'drinks', 'unspecified']",['other'],confirmed
285647,2019-02-22,22,22.0,22.0,,['washington'],[],[],[],confirmed
285648,2019-02-22,68,68.0,68.0,,['washington'],[],[],[],confirmed
285663,2018-09-26,4,4.0,4.0,,"['washington', 'dc']",[],[],[],
285701,2018-11-11,28,28.0,28.0,Multiple,"['florida', 'georgia', 'louisiana']",[],"['boudin', 'balls']",['multiple'],
285706,2018-05-26,61,61.0,61.0,,['louisiana'],[],[],[],confirmed
285709,2018-08-27,8,8.0,8.0,Beef,['louisiana'],[],"['roast', 'beef']","['land', 'animals', 'meat', 'poultry', 'meat', 'beef', 'intact', 'raw']",confirmed
285736,2019-03-11,28,28.0,28.0,,"['new', 'york']",[],[],[],confirmed
285745,2018-09-07,19,19.0,19.0,Multiple,['florida'],[],"['ice', 'cream']",['multiple'],suspected
285748,2019-03-12,2,2.0,1.0,,['minnesota'],[],[],[],suspected
285749,2019-03-04,8,8.0,8.0,,"['new', 'york']",[],[],[],confirmed
285753,2019-01-06,5,5.0,5.0,Multiple,['florida'],[],"['chateaubriand', 'steak', 'cleopatra', 'casear', 'salad', 'house', 'red', 'vine', 'fried', 'onions', 'onion', 'rings', 'unspecified']",['multiple'],confirmed
285754,2019-01-29,8,8.0,8.0,,['florida'],[],[],[],
285756,2019-02-16,11,11.0,11.0,Multiple,['florida'],[],"['roasted', 'pork', 'platain', 'lasagna', 'macaroni', 'salad']",['multiple'],
285757,2019-02-16,5,5.0,5.0,Multiple,['florida'],[],"['chicken', 'and', 'rice']",['multiple'],confirmed
285759,2019-03-10,11,11.0,11.0,,['tennessee'],[],[],[],confirmed
285761,2019-03-09,5,0.0,0.0,,['tennessee'],[],[],[],confirmed
285762,2018-12-21,3,3.0,3.0,Multiple,['washington'],[],"['noodles', 'beef', 'broth']",['multiple'],suspected
285763,2018-09-02,4,4.0,4.0,Mollusks,['washington'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
285768,2019-03-05,3,3.0,3.0,Multiple,['florida'],[],"['chicken', 'fried']",['multiple'],suspected
285774,2018-04-23,2,2.0,2.0,Fish,['maryland'],"['fish', 'baracuda']",['barracuda'],"['aquatic', 'animals', 'fish']",confirmed
285777,2019-03-09,53,53.0,53.0,Multiple,"['connecticut', 'massachusetts', 'new', 'york']",[],"['grinders', 'macaroni', 'salad']",['multiple'],confirmed
285778,2018-07-04,5,3.0,3.0,,"['maryland', 'new', 'york', 'north', 'carolina', 'pennsylvania']",[],[],[],suspected
285784,2018-03-26,11,5.0,5.0,,['washington'],[],[],[],suspected
285785,2018-04-22,3,3.0,3.0,Multiple,['washington'],[],"['beans', 'and', 'rice']",['multiple'],suspected
285809,2019-03-14,20,20.0,20.0,,['tennessee'],[],[],[],confirmed
285814,2018-11-23,3,3.0,3.0,Turkey,['illinois'],[],['turkey'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'turkey']",confirmed
285822,2019-03-17,11,11.0,11.0,Multiple,"['new', 'york']","['corned', 'beef', 'cabbage', 'potatoes']","['corned', 'beef', 'cabbage', 'potatoes']",['multiple'],suspected
285827,2019-03-17,6,6.0,6.0,,['florida'],[],[],[],suspected
285830,2018-06-22,12,12.0,10.0,,"['california', 'kentucky', 'pennsylvania', 'tennessee', 'washington', 'wisconsin']",[],[],[],confirmed
285832,2019-03-07,22,22.0,22.0,,['michigan'],[],[],[],confirmed
285836,2019-03-15,3,3.0,3.0,Multiple,"['florida', 'wisconsin']",['salad'],"['salad', 'unspecified']",['multiple'],suspected
285852,2018-12-12,106,106.0,106.0,Pork,['georgia'],['ham'],['ham'],"['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",suspected
285862,2018-11-25,15,15.0,15.0,,"['maryland', 'new', 'york', 'virginia']",[],[],[],confirmed
285863,2018-06-22,5,5.0,5.0,Dairy,['maryland'],[],"['pepperjack', 'cheese']","['land', 'animals', 'dairy', 'solid', 'semi', 'solid', 'dairy', 'products']",confirmed
285886,2018-09-26,7,7.0,7.0,Multiple,['colorado'],[],"['potato', 'mashed']",['multiple'],suspected
285892,2019-03-18,10,0.0,0.0,,['ohio'],[],[],[],suspected
285901,2019-03-17,2,2.0,2.0,Multiple,['florida'],[],"['turkey', 'sandwich']",['multiple'],
286898,2018-10-15,17,14.0,14.0,Turkey,"['arkansas', 'california', 'illinois', 'iowa', 'massachusetts', 'michigan', 'missouri', 'new', 'york', 'ohio', 'texas', 'washington']",[],['turkey'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'turkey']",confirmed
286902,2019-03-19,5,0.0,0.0,,['tennessee'],[],[],[],
286905,2019-02-25,4,4.0,4.0,Fish,['florida'],"['fish', 'snapper']","['fish', 'snapper']","['aquatic', 'animals', 'fish']",confirmed
286907,2018-06-10,51,37.0,30.0,Chicken,"['illinois', 'iowa', 'maryland', 'massachusetts', 'minnesota', 'new', 'jersey', 'new', 'york', 'ohio', 'pennsylvania', 'virginia']",['chicken'],"['chicken', 'raw']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
286925,2018-05-14,267,267.0,267.0,Multiple,"['iowa', 'michigan', 'minnesota', 'wisconsin']",[],"['vegetable', 'tray']",['multiple'],confirmed
286945,2018-04-28,21,21.0,21.0,,"['illinois', 'iowa', 'kentucky', 'tennessee']",[],[],[],suspected
286946,2018-11-25,7,7.0,7.0,,['illinois'],[],[],[],suspected
286956,2018-08-26,15,15.0,15.0,,"['maryland', 'new', 'york', 'virginia']",[],[],[],
286974,2018-03-18,14,2.0,6.0,Other Poultry,"['illinois', 'new', 'york', 'west', 'virginia']",[],"['duck', 'unspecified']","['land', 'animals', 'meat', 'poultry', 'poultry', 'other', 'poultry']",confirmed
286982,2019-02-14,11,11.0,11.0,,"['new', 'york']",[],[],[],
287028,2018-02-19,2,2.0,2.0,,['pennsylvania'],[],[],[],suspected
287040,2019-03-24,40,40.0,38.0,,"['illinois', 'wisconsin']",[],[],[],confirmed
287055,2019-03-23,11,9.0,9.0,,['virginia'],[],[],[],suspected
287058,2018-05-06,19,19.0,19.0,Multiple,"['illinois', 'wisconsin']","['onion', 'parsley']",['falafel'],"['multiple', 'produce', 'vegetables']",suspected
287059,2018-08-26,6,5.0,6.0,,['illinois'],[],"['various', 'mexican', 'food', 'items']",['unclassifiable'],confirmed
287060,2019-01-15,6,6.0,6.0,,['illinois'],[],[],[],suspected
287070,2018-10-05,2,2.0,2.0,,"['new', 'york']",[],[],[],confirmed
287073,2019-03-24,16,16.0,16.0,Multiple,"['new', 'york']",[],"['quiche', 'shrimp', 'cocktail', 'wine']",['multiple'],confirmed
287074,2019-04-01,3,3.0,3.0,,['ohio'],[],[],[],suspected
287075,2019-03-26,16,16.0,14.0,,"['maryland', 'virginia', 'washington', 'dc']",[],[],[],
287076,2019-03-29,3,3.0,3.0,,['minnesota'],[],[],[],suspected
287078,2019-03-25,2,2.0,2.0,Fish,['florida'],"['fish', 'wahoo']","['fish', 'wahoo']","['aquatic', 'animals', 'fish']",confirmed
287079,2019-03-03,4,4.0,4.0,,['illinois'],[],[],[],suspected
287083,2019-02-08,2,2.0,2.0,Fish,['florida'],"['fish', 'other']","['fish', 'other']","['aquatic', 'animals', 'fish']",confirmed
287086,2019-03-24,2,2.0,2.0,,['michigan'],[],[],[],
